InsiderID, NodeCount, EdgeCount
109367,2,1
109368,2,1
109370,2,1
109372,2,1
84796,5,10
76604,7,17
84798,5,10
76606,6,15
92994,2,1
109378,3,3
76614,2,1
76618,7,17
101197,4,6
109389,2,1
109388,2,1
101198,4,6
76627,4,5
101207,2,1
76635,5,9
76634,5,9
101213,4,6
76636,2,1
101214,2,1
101217,2,1
101216,4,6
101218,2,1
76642,2,1
76644,2,1
109415,2,1
84838,2,1
76646,3,2
76648,2,1
84840,2,1
109419,2,1
76650,2,1
101229,3,3
84849,3,3
109429,2,1
84853,2,1
84854,2,1
76664,2,1
84861,2,1
84862,2,1
76674,2,1
84869,3,3
76680,2,1
76683,2,1
93069,2,1
93070,2,1
84881,2,1
109457,2,1
84880,2,1
93075,3,3
93074,3,3
101268,2,1
101271,2,1
93078,3,3
84900,2,1
93092,2,1
109476,2,1
93097,2,1
109481,3,3
109482,3,3
101293,2,1
101295,2,1
101294,2,1
101296,2,1
84914,2,1
76733,3,3
76732,3,3
76735,3,3
76734,12,65
76741,2,1
101319,3,3
84934,4,6
101321,3,3
101320,3,3
109527,2,1
84951,2,1
109526,2,1
109529,3,3
101346,2,1
101349,2,1
109540,3,3
76775,2,1
93158,2,1
76779,2,1
76778,3,3
84970,2,1
84973,3,3
76780,4,6
93170,2,1
101364,3,3
101367,3,3
101366,3,3
101371,2,1
109569,3,3
109575,3,3
76810,2,1
109581,2,1
109580,2,1
101392,2,1
93204,2,1
93216,2,1
93218,2,1
109606,2,1
101416,2,1
93234,2,1
85047,2,1
85046,2,1
93247,2,1
109640,2,1
101455,2,1
101456,2,1
101459,5,10
93266,2,1
93268,2,1
85078,3,3
109654,2,1
93273,2,1
93278,2,1
93282,2,1
93285,2,1
101476,2,1
101479,2,1
85095,2,1
93288,2,1
76904,3,3
76907,2,1
85098,5,9
93292,2,1
101484,2,1
101486,2,1
93297,2,1
93299,2,1
93298,2,1
85106,2,1
76919,2,1
109695,3,3
101507,3,3
109704,3,3
109717,2,1
109720,2,1
109724,2,1
85151,3,3
93345,7,21
85152,2,1
109728,2,1
85155,8,28
93347,4,6
109730,2,1
85157,3,3
109735,2,1
85159,3,3
109734,2,1
85158,3,3
85160,2,1
93354,5,10
101551,3,2
93358,3,3
93361,5,10
93360,5,10
93362,5,10
93365,2,1
93369,19,171
109753,2,1
93373,19,171
93372,2,1
93375,19,171
93374,19,171
85182,2,1
93377,19,171
93376,19,171
93379,19,171
93378,19,171
93381,19,171
76996,4,6
93380,19,171
93383,19,171
76998,4,6
93385,19,171
93384,2,1
93387,19,171
93386,19,171
85197,2,1
93389,19,171
85196,2,1
93388,19,171
109775,2,1
93391,19,171
109774,2,1
93390,19,171
85207,2,1
101590,3,3
93401,2,1
93403,3,3
85217,2,1
93413,2,1
93423,2,1
85231,2,1
101617,8,28
93425,5,7
93424,2,1
101619,8,28
101618,8,28
101621,8,28
93429,2,1
109812,2,1
109815,2,1
101624,9,36
109816,2,1
101629,9,36
101631,9,36
101630,9,36
101633,9,36
109824,3,3
93440,2,1
101632,9,36
101634,9,36
101637,9,36
101639,8,28
93446,4,6
85254,4,6
101641,8,28
77065,2,1
101640,8,28
109832,2,1
101642,8,28
77069,2,1
109837,2,1
85267,4,6
93459,4,6
109843,2,1
109842,2,1
93461,4,6
101655,16,120
101657,16,120
93465,5,10
101656,16,120
101658,16,120
93469,4,6
109853,2,1
101661,3,3
101660,16,120
101663,9,36
109854,2,1
101662,3,3
101665,9,36
77088,2,1
101664,9,36
101667,16,120
101666,9,36
101669,16,120
85284,4,6
101668,16,120
101671,16,120
101672,16,120
101675,17,136
101674,3,2
101677,17,136
101676,17,136
101679,3,3
101678,5,10
101681,3,3
101680,3,3
93488,2,1
77109,2,1
77111,2,1
93497,2,1
77115,3,3
77119,2,1
101695,5,10
101696,2,1
101698,2,1
101700,2,1
77124,2,1
101703,5,10
101702,2,1
101705,5,10
77128,6,15
101704,5,10
101706,5,10
93518,2,1
101714,2,1
85337,3,3
77147,3,3
77146,4,6
77149,3,3
101725,2,1
109919,6,15
101726,2,1
101729,6,15
101728,6,15
101730,6,15
93541,9,36
93543,9,36
109927,2,1
93542,9,36
93545,9,36
93544,9,36
93551,9,36
93550,9,36
93555,3,3
93554,9,36
109938,2,1
85365,2,1
93556,3,3
85364,2,1
109940,2,1
101753,2,1
109945,2,1
101752,2,1
101755,3,3
77178,2,1
101754,3,3
109949,2,1
77185,2,1
101763,3,3
101764,2,1
77191,2,1
85382,6,15
101768,2,1
85386,6,15
85393,2,1
101777,3,3
93587,2,1
101780,2,1
77206,3,3
85401,4,4
85400,2,1
77211,5,10
93594,2,1
109978,2,1
93597,2,1
109981,2,1
85404,4,4
101791,4,6
77214,5,10
101793,4,6
101794,4,6
85413,4,6
109988,3,3
101796,4,6
85415,4,6
85414,3,3
85416,4,6
109992,5,8
85418,3,3
109994,5,8
109997,2,1
101804,7,11
85422,3,3
109998,3,3
110001,3,3
110000,3,3
101813,3,3
110004,2,1
77239,2,1
110008,3,2
110011,3,2
110010,2,1
110013,2,1
101825,16,120
101824,3,3
101827,16,120
93635,7,21
93634,7,21
101829,16,120
93636,7,21
101831,12,66
101830,12,66
101833,12,66
93641,2,1
101832,12,66
93640,2,1
101835,16,120
93643,7,21
101834,16,120
93642,7,21
77261,3,3
101837,12,66
101836,16,120
93644,7,21
101839,12,66
101838,12,66
110030,2,1
101841,12,66
101842,16,120
101847,16,120
93657,3,3
101848,16,120
101851,16,120
101850,16,120
101853,16,120
110047,2,1
110046,2,1
101854,16,120
93665,4,6
101857,16,120
110049,2,1
101856,16,120
85475,2,1
101859,2,1
93666,4,6
101861,16,120
110052,9,34
110055,9,34
101865,3,3
85481,9,36
110057,9,34
101867,3,3
77293,4,6
85485,2,1
77292,2,1
101868,3,3
101871,3,3
85486,2,1
101873,3,3
110065,9,34
101875,3,3
93686,2,1
110073,9,34
110072,2,1
85501,2,1
77309,4,6
77315,4,6
93698,2,1
77314,4,6
85506,2,1
93700,2,1
77316,4,6
85511,3,3
77321,9,36
101896,3,3
85515,6,15
93709,2,1
85519,3,3
110095,2,1
77327,2,1
110097,2,1
85520,3,3
101906,9,36
93717,2,1
110104,2,1
85531,2,1
85530,2,1
93728,4,6
101920,2,1
77361,2,1
110137,4,6
110136,4,6
85563,6,15
110139,4,6
110141,4,6
93759,4,6
93760,4,6
101958,2,1
101963,2,1
101962,3,3
101964,3,3
110158,9,36
93776,4,6
101968,2,1
110162,9,36
85589,6,15
110164,9,36
85590,6,15
93785,6,15
77402,2,1
110173,2,1
110175,2,1
93799,6,15
85606,4,6
93798,6,15
93801,6,15
93800,6,15
110184,6,15
93802,2,1
85614,4,6
110190,2,1
110193,2,1
93813,2,1
110196,9,36
110198,9,36
85624,2,1
110203,9,36
110202,9,36
110204,9,36
85628,6,15
110207,9,36
110206,9,36
93835,2,1
102029,2,1
77452,2,1
102028,2,1
93836,2,1
85644,6,15
110225,2,1
77459,3,2
110226,2,1
102039,2,1
110231,2,1
110230,2,1
77465,2,1
85661,2,1
93852,6,15
102049,2,1
93856,2,1
93859,2,1
93861,7,21
85671,2,1
85670,2,1
77480,2,1
77482,2,1
85677,6,15
85676,6,15
93870,2,1
93873,4,4
93874,2,1
102066,5,10
102072,3,3
102075,3,3
77501,2,1
93884,3,3
102076,3,3
110271,2,1
77502,3,3
110270,2,1
85697,2,1
93891,19,171
93890,19,171
85698,3,3
93892,19,171
85706,7,19
93905,5,8
102099,3,3
110290,2,1
93909,3,3
110292,2,1
102103,3,3
85719,3,3
85718,3,3
85721,3,3
93917,2,1
110300,2,1
77535,3,3
93919,2,1
110303,3,3
93923,2,1
110307,2,1
102118,5,10
102121,3,3
93928,2,1
102125,3,3
93933,2,1
77551,2,1
77550,7,21
93939,7,21
93941,2,1
110326,2,1
93942,2,1
110328,2,1
93948,9,36
93951,9,36
110338,2,1
93965,3,2
85779,10,41
93971,9,36
85778,10,41
85781,10,41
85780,9,36
93975,3,3
85782,10,41
93977,2,1
102168,2,1
77601,2,1
77600,2,1
110370,4,6
93986,3,3
93988,5,9
93990,3,3
93995,5,9
102189,5,10
102190,5,10
102192,5,10
77616,2,1
102195,5,10
102194,5,10
85810,2,1
85813,2,1
102200,3,3
102203,2,1
110395,19,171
110397,3,3
110396,19,171
110399,19,171
110398,19,171
110401,19,171
110400,19,171
110403,19,171
110402,19,171
110405,19,171
110404,19,171
110407,19,171
110409,3,3
102217,3,3
85832,7,21
110408,3,3
102216,3,3
85835,3,3
110411,19,171
102219,3,3
110410,19,171
110413,19,171
110412,19,171
102223,2,1
110415,19,171
110414,19,171
102226,6,15
110418,2,1
110424,19,171
94044,2,1
102238,2,1
94048,2,1
102240,2,1
110440,2,1
85867,2,1
85868,2,1
85872,2,1
85874,4,6
110450,3,3
102268,3,3
85889,2,1
110465,2,1
102274,3,3
110466,2,1
102277,3,3
77702,2,1
102278,3,3
77706,2,1
94090,2,1
110474,2,1
85901,2,1
110477,2,1
85900,5,10
77713,8,28
77714,8,28
94100,4,6
110484,2,1
94108,4,6
77729,2,1
102308,2,1
77732,8,28
102311,2,1
102316,3,3
110510,2,1
94126,2,1
110512,2,1
85938,2,1
110516,3,3
77751,2,1
94134,2,1
94139,2,1
94138,2,1
94141,2,1
85949,4,6
94144,2,1
85955,5,10
94151,2,1
85963,4,6
110539,2,1
85962,4,6
85965,4,6
85964,4,6
94159,2,1
85971,5,10
77782,9,36
110553,2,1
102365,3,3
77788,2,1
85985,3,2
85987,2,1
85989,5,10
102373,2,1
102372,2,1
77799,2,1
77798,2,1
85992,2,1
102389,2,1
86006,2,1
69626,3,3
77821,4,5
102397,2,1
86018,5,10
86024,5,10
110608,5,10
102420,2,1
94228,2,1
110614,2,1
110619,3,2
110618,3,3
110622,3,3
94242,2,1
69666,3,3
69669,2,1
110633,4,6
110632,4,6
86056,2,1
86059,2,1
110637,2,1
110638,2,1
110641,5,10
69680,6,15
110640,5,10
110643,5,10
77874,2,1
110642,5,10
102453,3,3
86068,5,10
86073,2,1
110648,2,1
86072,5,10
86077,5,10
86078,5,10
94281,3,3
86089,2,1
69706,2,1
110669,2,1
77905,2,1
110674,2,1
77908,2,1
102486,2,1
102489,2,1
94297,9,36
110683,2,1
94301,2,1
110684,2,1
77919,2,1
77918,3,3
110690,2,1
94309,2,1
102504,2,1
102508,2,1
77939,2,1
77938,2,1
86130,2,1
94322,3,3
102516,2,1
94326,3,3
69756,3,3
102526,2,1
102529,2,1
94338,3,3
110725,2,1
86150,3,3
69766,3,3
86153,2,1
77965,2,1
102543,4,6
102545,4,6
102544,4,6
94355,2,1
102549,4,6
110741,2,1
94356,2,1
102551,2,1
110746,2,1
110748,2,1
102559,4,5
102558,3,3
102563,4,5
86182,5,10
77993,2,1
86187,5,10
86188,5,10
94383,2,1
110767,2,1
86193,2,1
94384,2,1
86199,2,1
86198,5,10
86200,5,10
110779,2,1
110782,2,1
102597,3,3
94407,2,1
102598,3,3
94409,2,1
94408,2,1
94411,2,1
78026,2,1
102607,8,28
69838,2,1
69841,2,1
69840,2,1
102613,4,6
94420,9,34
102612,4,6
86231,6,15
69846,2,1
86233,7,21
102621,8,28
102623,8,28
102622,8,28
102625,8,28
69856,2,1
102624,8,28
69858,5,10
102631,8,28
102630,8,28
102632,8,28
69869,7,21
69873,7,21
69875,2,1
69879,6,15
69878,6,15
94454,2,1
94457,2,1
69880,7,21
94456,2,1
94458,2,1
86268,2,1
102652,2,1
102654,2,1
69889,13,78
78086,3,3
69894,6,15
69899,7,21
110859,2,1
69901,7,21
69900,2,1
102671,3,2
69902,7,21
110862,2,1
69905,7,21
102673,2,1
86288,2,1
86290,2,1
78098,5,10
94485,2,1
94484,2,1
86294,4,6
69916,10,41
102691,2,1
86308,4,6
86311,4,6
102695,2,1
102694,2,1
86313,4,6
102696,3,3
69931,3,3
94508,4,6
69934,2,1
110897,3,3
110898,3,3
110903,2,1
78137,2,1
78139,5,10
78145,5,10
78146,5,10
78149,2,1
78148,5,10
69959,2,1
69961,2,1
78157,3,3
86349,2,1
78156,3,3
78158,3,3
110928,2,1
110931,2,1
102738,2,1
86357,3,3
94548,2,1
86356,3,3
86359,3,3
69974,2,1
94555,2,1
102749,3,3
110943,2,1
102753,3,3
86369,2,1
102755,3,3
86370,2,1
86382,2,1
102769,2,1
102770,2,1
110965,4,6
86389,3,3
102773,2,1
70005,2,1
86388,3,3
110964,4,6
86391,3,3
110969,2,1
86395,2,1
110970,2,1
110972,4,6
110974,3,3
94593,2,1
110976,4,6
94595,2,1
102787,11,55
102786,11,55
110981,3,3
102788,11,55
86404,6,15
110983,3,3
94598,2,1
70022,2,1
110982,3,3
70025,2,1
110984,4,6
70027,2,1
86415,6,15
102801,11,55
110993,4,6
102800,11,55
86416,6,15
102803,11,55
86419,6,15
102802,11,55
86418,6,15
110994,4,6
70037,2,1
94613,2,1
102804,11,55
86420,6,15
110999,3,3
102806,11,55
78235,5,10
78234,5,10
94618,2,1
86429,2,1
78236,5,10
86432,2,1
78240,2,1
78243,2,1
78242,5,10
70055,2,1
111015,2,1
102825,11,55
111016,2,1
102828,2,1
86444,2,1
111020,7,21
86446,2,1
78257,2,1
102832,2,1
102843,2,1
111035,3,3
111037,2,1
111036,3,3
111039,2,1
78271,2,1
111044,2,1
111046,2,1
111049,6,15
111050,6,15
86477,2,1
111052,6,15
70092,2,1
86478,2,1
111056,2,1
70099,3,3
70103,3,3
86487,2,1
111065,5,10
111067,5,10
111066,5,10
70109,2,1
102877,2,1
70111,4,4
94687,2,1
111071,5,10
102878,2,1
94689,2,1
111073,5,10
94690,4,6
102882,2,1
86501,2,1
94693,2,1
102885,6,15
86500,2,1
78308,2,1
94692,4,6
70116,2,1
102884,6,15
70118,5,9
111078,9,36
102886,6,15
78313,2,1
86506,2,1
111082,2,1
102893,6,15
94700,2,1
111084,2,1
102892,6,15
86511,2,1
111086,2,1
102894,6,15
86512,2,1
86514,2,1
86516,3,3
111094,6,15
70139,6,15
78333,2,1
102911,3,3
78334,2,1
102913,3,3
102912,3,3
111106,3,3
111109,2,1
111111,2,1
102919,2,1
70156,3,3
94735,2,1
86545,4,6
94736,2,1
111127,9,36
111129,4,6
111128,4,6
111130,4,6
70172,2,1
102940,2,1
78367,3,3
70175,2,1
70177,2,1
70176,3,3
102946,2,1
70183,2,1
111143,2,1
111144,2,1
70186,2,1
86572,2,1
102956,5,7
70191,2,1
70190,2,1
86574,3,3
111155,2,1
94770,2,1
86580,3,3
94776,2,1
102973,4,5
102972,4,5
102974,3,3
102983,6,15
70214,4,6
86598,4,6
102985,6,15
94798,2,1
78417,2,1
102997,6,15
94805,3,3
102996,6,15
111188,3,3
86614,2,1
102998,6,15
103001,3,3
94808,2,1
111195,2,1
103003,4,6
103002,3,3
70234,3,3
94810,3,3
86618,3,3
86620,2,1
94812,3,3
94815,3,3
86622,2,1
94816,3,3
94819,3,3
70243,3,3
78434,3,3
78437,3,3
86629,2,1
78436,3,3
111209,2,1
103018,3,3
78442,2,1
70253,6,15
94829,3,3
86638,3,3
70259,3,3
94834,2,1
70258,3,3
94839,2,1
111223,10,41
86649,2,1
94840,2,1
111227,10,41
86653,3,3
94844,2,1
111228,10,41
86652,3,3
111230,10,41
78466,2,1
103045,2,1
86663,6,14
70281,3,3
70283,2,1
70285,2,1
94863,3,3
94862,2,1
103057,2,1
103056,2,1
94869,2,1
70292,3,3
94870,2,1
103066,6,13
78490,2,1
94874,2,1
78493,3,3
78495,2,1
78496,2,1
111264,2,1
94883,3,3
94885,2,1
94884,3,3
78502,3,3
78509,2,1
94895,3,3
86704,10,45
70323,2,1
78517,5,10
78516,5,10
111286,2,1
78521,5,10
78523,5,10
78522,5,10
78534,3,3
78536,2,1
94922,3,3
86730,2,1
111309,2,1
70349,2,1
78540,2,1
111308,2,1
70350,2,1
111313,2,1
111312,2,1
103123,9,36
86741,3,3
78549,2,1
103124,9,36
103127,9,36
111319,3,3
86743,2,1
103126,9,36
111318,3,3
103129,9,36
103128,9,36
94940,11,34
78559,2,1
86751,2,1
94947,3,3
86758,3,3
94953,2,1
86761,3,3
86760,3,3
94955,6,15
111338,2,1
94959,2,1
103150,9,36
111342,4,6
111344,5,10
86770,5,10
111349,2,1
103161,9,36
103163,2,1
103164,2,1
103166,3,3
86782,2,1
111358,2,1
70403,13,78
111363,2,1
70405,13,78
70404,13,78
70406,13,78
70409,13,78
94985,2,1
111369,2,1
70408,13,78
70411,13,78
70410,13,78
70413,13,78
86797,10,45
70412,13,78
70415,13,78
94991,2,1
86801,10,45
103184,2,1
94992,2,1
78608,3,2
94999,2,1
103190,2,1
78617,7,21
78616,2,1
86808,2,1
103195,2,1
86811,2,1
86810,3,2
78621,2,1
103197,2,1
111389,3,3
111388,2,1
78622,2,1
103200,5,7
70435,4,4
70437,3,3
70436,2,1
111396,9,36
86823,4,6
70438,4,4
111398,2,1
70441,2,1
95017,3,3
86825,6,15
86824,4,6
70443,3,3
86829,10,45
95021,2,1
78636,7,21
111404,3,3
95020,2,1
111407,2,1
95023,4,6
111406,3,3
86830,13,78
86835,6,15
111410,9,36
86837,10,45
111412,9,36
86836,2,1
86839,6,15
86838,10,45
111417,2,1
70456,2,1
95032,5,7
111418,2,1
86845,6,15
111421,9,36
111423,9,36
111422,9,36
78657,2,1
86848,2,1
86850,10,45
111426,2,1
86852,2,1
111428,5,10
111431,5,10
86856,2,1
111432,5,10
78667,2,1
111435,2,1
86858,2,1
111434,2,1
86860,6,15
111439,2,1
78670,2,1
86862,6,15
111440,2,1
78675,2,1
95061,2,1
95060,5,7
70487,2,1
95062,2,1
78680,2,1
103256,2,1
70488,2,1
103258,2,1
95069,2,1
86879,2,1
86878,10,45
95070,2,1
86881,10,45
103267,2,1
95074,4,6
111460,2,1
103268,2,1
78695,2,1
86886,6,15
70505,3,3
70504,4,4
70507,3,3
70506,2,1
78701,2,1
95087,2,1
111470,2,1
70513,13,78
70512,13,78
111474,2,1
78710,4,6
78712,2,1
103292,2,1
86908,3,3
103294,2,1
86915,2,1
78725,2,1
103303,4,6
111498,2,1
86938,2,1
111516,2,1
78751,5,10
78753,5,10
78752,5,10
111523,2,1
78754,5,10
95138,2,1
95142,2,1
111528,2,1
86955,4,6
103340,2,1
95151,2,1
103342,2,1
103347,2,1
111538,2,1
78774,2,1
86971,2,1
86970,2,1
86975,4,6
70590,2,1
86976,4,6
70592,2,1
86978,4,6
95170,2,1
78786,5,10
111556,5,10
95175,2,1
111564,5,10
111572,5,10
86996,2,1
78808,2,1
78811,5,10
103387,11,55
103389,11,55
78813,2,1
78812,5,10
111580,2,1
103390,11,55
70627,6,11
70629,5,8
70631,5,8
87017,2,1
70633,3,3
103403,11,55
95210,2,1
103402,11,55
103405,11,55
103404,3,3
95215,2,1
103407,11,55
95214,2,1
103406,11,55
70638,10,45
103409,2,1
103410,2,1
87026,2,1
87032,3,3
70648,3,3
78847,2,1
70656,2,1
78853,3,3
78852,3,3
95236,2,1
78854,3,3
78858,2,1
111629,4,6
95251,5,10
78866,2,1
70677,2,1
70676,3,3
78871,2,1
70679,6,11
111641,5,10
95260,2,1
95271,2,1
111654,2,1
95272,2,1
70696,2,1
95276,2,1
103471,2,1
78894,7,21
70705,2,1
103473,3,3
103472,2,1
70704,2,1
78896,2,1
111664,2,1
103474,3,3
70711,4,6
70712,5,8
95292,4,5
70719,3,3
70725,3,3
70728,2,1
103496,3,2
95306,4,5
103502,2,1
103504,3,3
103507,3,3
103506,3,3
111701,7,21
111700,7,21
103511,6,15
111703,4,6
111702,4,6
111705,8,24
103512,6,15
95320,4,6
111704,7,21
111707,7,21
111706,8,24
111709,7,21
111708,7,21
111710,4,6
95328,3,2
111712,8,24
111715,7,21
111714,7,21
111719,4,6
103529,3,3
111721,4,6
103528,3,3
111720,7,21
103533,3,3
78958,2,1
111726,7,21
87155,11,53
70770,2,1
78965,2,1
70772,2,1
95351,2,1
78967,3,3
70777,2,1
78968,3,3
70778,2,1
78970,3,3
95358,3,3
70787,2,1
70789,2,1
70788,2,1
70791,3,3
78982,3,3
103561,2,1
87179,2,1
78986,3,3
103562,2,1
70797,3,3
111759,7,21
70799,3,3
111758,7,21
70798,3,3
111761,7,21
95377,6,15
103569,2,1
111760,7,21
70800,3,3
111763,7,21
95379,6,15
111762,7,21
95378,6,15
103570,2,1
111764,7,21
70807,3,3
95383,2,1
78998,3,3
87195,2,1
79003,3,3
95387,2,1
79004,3,3
103587,2,1
103586,5,10
70821,2,1
87204,7,17
103588,2,1
95396,2,1
95399,4,6
70822,2,1
87209,11,53
95400,2,1
95403,3,3
95402,4,6
87210,11,53
111786,2,1
95405,3,3
70828,2,1
95404,3,3
87212,14,56
111791,2,1
103599,2,1
95407,3,3
95406,4,6
111793,2,1
95409,2,1
95408,4,6
79027,2,1
87221,11,53
70839,4,6
87223,11,53
87222,9,36
103606,10,30
87225,14,56
95416,5,8
87224,11,53
70843,3,3
103611,2,1
87226,11,53
70844,3,3
103612,2,1
111808,2,1
95427,2,1
103619,2,1
87235,2,1
79042,2,1
95426,2,1
103620,6,15
111812,2,1
111815,2,1
87238,3,2
111819,2,1
111818,2,1
87242,2,1
103628,2,1
103631,6,15
103630,6,15
103633,6,15
95440,3,3
103632,6,15
103634,6,15
111826,3,3
103636,2,1
111831,2,1
70877,3,3
87261,2,1
111839,3,3
103646,2,1
70883,2,1
70884,2,1
87268,2,1
111847,2,1
111846,2,1
103657,2,1
79083,2,1
103658,2,1
111855,4,6
111854,4,6
103665,2,1
103664,2,1
111856,4,6
111859,4,6
111858,4,6
111860,4,6
79094,2,1
111864,4,6
103675,3,3
111866,4,6
70909,2,1
70908,2,1
103680,3,3
103683,2,1
111875,3,3
95493,3,3
103684,2,1
103687,3,3
95494,3,3
103686,3,3
111878,3,3
111881,3,3
95496,3,3
103690,3,3
70925,6,11
70926,4,6
70929,4,6
103699,2,1
70930,8,28
87316,8,28
70932,5,10
111892,2,1
87319,8,28
95511,4,6
87320,8,28
111896,2,1
103706,5,10
111898,2,1
87327,8,28
70943,2,1
103710,6,15
87326,8,28
70945,11,55
87329,8,28
103713,2,1
111905,2,1
87328,8,28
70947,11,55
103715,5,10
87331,8,28
103714,6,15
111909,2,1
87332,2,1
103716,5,10
95529,2,1
70955,5,9
70954,4,4
70957,2,1
87342,2,1
79153,2,1
87344,2,1
95543,2,1
95545,2,1
95544,2,1
87355,10,39
79163,2,1
95559,2,1
103750,2,1
87371,10,39
111946,2,1
70988,2,1
87375,2,1
95569,3,3
95571,3,3
87378,2,1
70997,11,55
103765,2,1
95572,3,3
79191,2,1
70999,11,55
103767,2,1
95574,3,3
71001,11,55
103769,2,1
79192,2,1
71000,11,55
71003,11,55
103770,2,1
95583,2,1
95582,2,1
71015,11,55
95591,3,3
95590,3,3
71017,11,55
87402,2,1
71018,11,55
71021,11,55
111980,3,3
111982,3,3
111984,3,3
71024,2,1
87413,2,1
87414,3,3
95611,2,1
111994,9,36
111997,3,3
111996,9,36
71036,2,1
111999,9,36
95615,2,1
111998,3,3
112001,9,36
112000,3,3
79237,2,1
71045,4,6
71044,4,6
71047,3,2
112007,2,1
79238,2,1
112006,9,36
71050,2,1
71053,2,1
112012,2,1
87439,2,1
112016,2,1
112021,5,8
112023,4,6
79256,2,1
112027,3,3
112028,3,3
112031,2,1
112030,2,1
95655,3,2
112041,2,1
71083,3,3
112042,5,8
95661,4,6
71087,3,3
95664,4,6
87475,5,10
71090,3,3
112055,5,10
95671,4,6
112054,5,10
95670,4,6
87478,2,1
95673,2,1
112056,2,1
71096,2,1
71099,4,6
71101,4,6
79293,8,23
79294,5,10
112064,5,10
79300,5,10
79303,3,3
112071,2,1
79304,7,17
71115,2,1
87499,2,1
79306,8,23
87498,4,6
87500,2,1
79311,8,23
112079,2,1
87503,3,3
79310,8,23
87505,3,3
79312,5,10
87504,3,3
87507,3,3
87509,4,5
103892,6,15
95700,3,3
87511,3,3
103897,6,15
103898,6,15
71130,2,1
112093,2,1
79324,2,1
103903,6,15
79326,2,1
87521,2,1
79328,2,1
112099,4,6
71141,3,3
87524,2,1
112100,2,1
103913,2,1
95723,8,28
103914,2,1
71154,2,1
95739,7,21
95743,2,1
79359,2,1
95745,2,1
95746,8,24
95749,7,21
95748,2,1
79364,2,1
87559,2,1
71175,3,3
79366,2,1
103944,2,1
103947,2,1
71179,3,3
103949,2,1
103951,2,1
79375,3,3
87566,2,1
79377,2,1
79376,2,1
79379,3,3
79383,3,3
71201,2,1
103969,5,10
103975,2,1
103974,2,1
112169,2,1
71210,3,3
112173,6,15
71213,2,1
112172,2,1
71219,6,15
79410,4,6
95794,2,1
71220,2,1
79415,2,1
112183,3,3
112182,3,3
79414,3,3
79418,3,2
112189,3,3
112191,6,15
87615,2,1
112190,6,15
79422,2,1
95809,3,3
112193,6,15
71235,3,3
112194,6,15
71236,3,3
71239,2,1
71238,2,1
71242,6,15
104010,2,1
79437,4,6
95820,3,3
79436,4,6
104015,2,1
71246,6,15
79438,4,6
95825,2,1
104016,2,1
79445,2,1
104020,2,1
71257,2,1
112217,2,1
71261,3,3
71260,4,6
95839,3,3
71263,3,3
71262,3,3
79454,3,3
87649,2,1
95840,3,3
71264,3,3
79456,3,3
71267,5,10
79458,2,1
95842,3,3
112233,3,3
112234,3,3
79469,2,1
79470,2,1
95854,2,1
112241,4,6
71280,6,15
112242,4,6
104053,2,1
79477,3,3
79476,7,21
104054,2,1
95862,2,1
104057,2,1
79480,2,1
104056,2,1
112251,3,3
71295,9,36
104062,2,1
112254,3,3
71297,9,36
71296,9,36
71299,9,36
112258,2,1
112261,3,3
71300,9,36
112263,3,3
79494,2,1
112264,3,3
71309,9,36
104077,2,1
95884,2,1
71311,9,36
95889,2,1
71312,9,36
104082,2,1
112277,3,3
112279,3,3
71321,19,171
71323,6,15
71324,6,15
95905,2,1
87712,6,15
112291,3,3
104101,5,10
71332,6,15
79527,2,1
71335,5,10
104103,6,12
104102,6,12
112296,2,1
112301,2,1
104108,3,3
112305,4,6
95923,2,1
112307,4,6
112306,4,6
87733,2,1
104119,3,3
112311,2,1
112313,4,6
104120,3,3
79544,6,15
79549,2,1
71359,5,10
71361,5,10
112324,2,1
71367,5,10
79558,2,1
79561,2,1
71368,5,10
104136,2,1
71371,2,1
71373,2,1
104141,4,4
112332,2,1
71374,2,1
104147,5,5
104146,2,1
104148,2,1
79583,10,41
71397,2,1
95974,2,1
95978,10,45
71407,2,1
112372,3,3
71412,3,3
79607,2,1
71417,2,1
71419,6,15
112381,2,1
95999,2,1
71422,6,15
87809,13,78
96003,2,1
112388,2,1
87812,2,1
96007,2,1
87815,5,7
96006,2,1
87816,5,7
71435,2,1
112395,2,1
87818,3,3
71436,2,1
71441,2,1
71443,2,1
71442,3,2
71445,3,3
71444,3,3
87828,3,3
112413,2,1
96028,3,2
96033,3,3
112416,2,1
96035,2,1
96034,3,3
112422,2,1
71471,3,3
79665,4,4
79669,2,1
87863,2,1
79671,3,3
96054,11,54
87864,2,1
112443,2,1
112445,2,1
87868,2,1
104255,5,10
112447,2,1
87870,2,1
79678,3,3
96064,6,15
104256,5,10
104258,3,3
112450,2,1
79687,4,3
104262,3,3
96070,6,15
79689,2,1
104265,5,10
104264,3,3
104267,5,10
79690,2,1
104266,5,10
79693,2,1
96078,11,54
79697,3,3
79698,7,21
96085,5,10
79701,2,1
96084,7,21
112471,2,1
71511,4,6
96086,5,10
112472,2,1
71515,2,1
79707,4,6
104283,3,3
104285,3,3
79708,3,3
96097,11,54
71523,6,15
71522,6,15
71525,5,10
71526,4,4
96102,2,1
71529,3,3
112491,2,1
96109,2,1
96110,10,45
96113,11,54
96115,11,54
96114,11,54
112505,2,1
96120,4,6
112509,40,780
71549,2,1
96124,2,1
71551,2,1
